duration	nudity	violence	profanity	alcohol	frightening	budget	worldwide_gross	is_Action	is_Adult	is_Adventure	is_Animation	is_Biography	is_Comedy	is_Crime	is_Drama	is_Family	is_Fantasy	is_Film-Noir	is_Horror	is_History	is_Music	is_Mystery	is_Romance	is_Sci-Fi	is_Sport	is_Thriller	is_War	is_Western	total_star_score
118	None	Mild	Mild	None	Mild	162000000	622674139	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2110
169	None	Severe	Moderate	Mild	Severe	70000000	482349603	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	2105
134	Mild	None	Mild	Moderate	Mild	52000000	910809311	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	3342
93	Mild	Mild	Mild	Mild	Mild	145000000	746921274	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1779
92	None	Mild	None	None	Mild	130000000	632083197	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	834
123	Mild	Moderate	Mild	Mild	Moderate	125000000	546388108	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2051
136	Moderate	Mild	Severe	Severe	Moderate	36000000	436233122	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	2228
134	Mild	Moderate	Moderate	Mild	Moderate	110000000	407711549	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	614
86	None	Mild	Mild	None	Mild	70000000	349183316	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3160
135	None	Mild	Mild	Mild	Mild	275000000	392924807	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2532
97	None	Moderate	Moderate	Mild	Moderate	110000000	506863592	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1011
112	Mild	Moderate	Moderate	Mild	Moderate	100000000	856085151	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2768
94	Moderate	Moderate	Moderate	Mild	None	63000000	296938801	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3069
169	Mild	Severe	Severe	Mild	Severe	79000000	473122525	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1758
117	Moderate	Severe	Mild	None	Severe	65000000	456082343	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1986
116	Mild	Mild	Moderate	Mild	Mild	19000000	383336762	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3493
130	Mild	Moderate	Moderate	Mild	Moderate	125000000	626137675	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	799
105	None	Mild	None	Mild	Mild	175000000	807817888	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3404
132	Mild	Moderate	Mild	Mild	Moderate	145000000	694713380	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1089
119	Severe	Mild	Moderate	Mild	None	40000000	288485135	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1376
128	Mild	Moderate	Mild	Mild	Moderate	90000000	524028679	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	956
130	None	Moderate	Mild	Mild	Moderate	170000000	710644566	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1870
140	None	Moderate	Mild	Mild	Moderate	150000000	373672993	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	702
115	None	Mild	Mild	None	Moderate	150000000	474968763	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2093
111	None	Mild	None	Mild	Mild	150000000	623726085	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2268
112	Mild	Moderate	Mild	None	Mild	170000000	644783140	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1149
124	None	Severe	Severe	Mild	Mild	90000000	426505244	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3027
95	Moderate	Mild	Moderate	None	None	33000000	312016928	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3368
137	Mild	Moderate	Moderate	Mild	Moderate	102000000	520881154	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2912
142	None	Moderate	Mild	Mild	Moderate	200000000	708982323	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1148
116	None	Moderate	Mild	Mild	Moderate	190000000	540455876	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3067
130	Mild	Moderate	Mild	None	Moderate	98000000	443280904	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3377
151	Mild	Moderate	Moderate	Mild	Moderate	140000000	553709788	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1617
105	None	None	None	None	Mild	95000000	542358331	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2081
112	None	Mild	None	None	Mild	175000000	529323962	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2055
100	None	Mild	None	Mild	Mild	260000000	592462816	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3477
123	None	Moderate	Mild	Mild	Moderate	160000000	524976069	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1714
154	None	Mild	Mild	Mild	Mild	270000000	391081192	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2905
148	Mild	Moderate	Mild	Mild	Moderate	245000000	880681519	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1639
238	Mild	Moderate	None	Mild	Moderate	3977000	402382193	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	4000
183	Mild	Severe	Moderate	Mild	Severe	140000000	449220945	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	3263
94	None	Mild	None	None	Mild	175000000	381509870	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2656
108	Mild	Mild	None	None	Mild	100000000	384336108	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1411
127	Mild	Moderate	Mild	Mild	Moderate	48000000	474171806	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2718
94	Mild	Mild	None	None	Mild	90000000	886686817	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2205
91	Mild	Mild	Mild	None	Mild	80000000	667094506	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1503
131	Mild	Moderate	Mild	None	Moderate	150000000	682716636	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	694
86	None	Mild	Mild	None	Mild	75000000	542063846	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1779
81	None	Mild	None	None	Mild	30000000	394436586	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1939
112	Moderate	Moderate	Severe	Moderate	Mild	50000000	331333876	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1822
122	Mild	Moderate	Mild	None	Mild	37000000	408430415	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1982
106	None	Moderate	None	Mild	Moderate	200000000	559852396	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1925
101	None	Mild	Mild	None	Mild	125000000	485004754	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2348
88	Mild	Moderate	Mild	Mild	Mild	140000000	445135288	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2287
117	None	Mild	Mild	None	Mild	90000000	375540831	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3034
101	None	Mild	None	Mild	Mild	165000000	471222889	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2718
110	Moderate	Mild	Mild	Mild	None	6000000	396271103	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	3341
106	None	Moderate	Moderate	Mild	Severe	100000000	527016307	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	3164
90	None	Moderate	None	None	Severe	17000000	340952971	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	2880
169	None	Mild	Mild	None	Moderate	165000000	701729206	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1842
155	Mild	Severe	Mild	None	Severe	103000000	465380802	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2779
98	None	Mild	None	None	Mild	135000000	587235983	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1187
129	Mild	Moderate	Mild	Mild	Moderate	125000000	543848418	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1117
124	None	Moderate	Mild	Mild	Moderate	125000000	552639571	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3099
120	Moderate	Moderate	Moderate	Mild	Mild	110000000	487287646	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1786
83	None	Mild	None	None	Mild	1499000	184925486	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4000
115	Mild	None	Mild	Mild	None	29000000	287144079	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3357
181	Moderate	Moderate	Mild	Mild	Moderate	22000000	424208848	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	3309
121	Mild	Mild	Mild	Mild	Mild	100000000	336567158	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1221
130	Mild	Moderate	Moderate	Mild	Moderate	44000000	368875760	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1559
134	None	Moderate	Mild	Mild	Moderate	200000000	379751655	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2435
156	Mild	Severe	Moderate	Mild	Severe	135000000	532950503	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1387
116	Mild	Mild	Moderate	Mild	Mild	85000000	450717150	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	644
100	None	None	None	None	Mild	165000000	315249768	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3029
87	Moderate	Mild	Mild	Mild	Mild	75000000	536414293	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
127	Moderate	None	Mild	Mild	None	70000000	374111707	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2369
130	Mild	Moderate	Moderate	Mild	Moderate	140000000	328718434	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1056
150	None	Moderate	Moderate	Mild	Mild	65000000	275293450	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	2368
86	Moderate	Mild	Mild	Mild	None	45000000	302710615	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3237
92	None	Moderate	Mild	Mild	Moderate	93000000	368780809	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3187
115	None	Mild	Mild	Mild	Mild	150000000	449326618	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	340
110	Mild	Moderate	Mild	Mild	Moderate	80000000	457696391	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2304
117	None	Mild	Mild	Mild	Mild	130000000	519311965	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1714
119	Mild	Moderate	Mild	Mild	Mild	100000000	362211740	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1554
89	Mild	Mild	Mild	None	Mild	150000000	603900354	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1779
107	Mild	Moderate	Mild	Mild	Moderate	150000000	373062864	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1345
118	Mild	Moderate	Mild	Mild	Severe	28000000	333107271	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3045
110	Mild	Mild	Moderate	Mild	Mild	15000000	357288178	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2477
118	Mild	Mild	Moderate	Mild	None	70000000	371594210	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2536
106	Mild	Moderate	Mild	Mild	Moderate	225000000	624026776	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	895
133	Mild	Mild	Moderate	Mild	Mild	25000000	354825435	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2263
119	Moderate	Mild	Moderate	Mild	Mild	14000000	463406268	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3007
94	None	Mild	None	None	Mild	135000000	386041607	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3356
105	None	Mild	Mild	None	Mild	150000000	413106170	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	943
116	Mild	None	Moderate	Mild	None	21000000	177200000	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	3240
102	None	Mild	None	None	Moderate	145000000	621537519	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1905
105	None	Moderate	Mild	Mild	Moderate	93000000	481800873	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	2291
124	Mild	Moderate	Mild	None	Mild	140000000	370569774	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	210
140	None	Moderate	Mild	None	Mild	40000000	359126022	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2918
119	Moderate	Mild	Moderate	Mild	None	23000000	369884651	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2283
81	None	Mild	None	None	Mild	59000000	383257136	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2205
108	None	Moderate	Moderate	Mild	Moderate	75000000	290835269	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2506
104	Mild	Severe	Severe	Mild	Severe	4500000	255745157	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	3454
104	None	Mild	Mild	None	Mild	80000000	312136671	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2180
116	None	Severe	Moderate	Mild	Severe	20000000	255185482	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	2306
97	Mild	Mild	Mild	None	Mild	125000000	527965936	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2266
97	Mild	Mild	Mild	Moderate	Mild	8800000	328203506	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
120	Mild	None	Mild	Mild	None	30000000	238843729	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	2906
105	None	Mild	None	Mild	Mild	84000000	435732529	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1924
137	Mild	Moderate	Moderate	Mild	Moderate	200000000	759056935	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1173
140	Mild	None	Mild	Mild	Mild	52000000	355237933	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1711
120	None	Moderate	Mild	Mild	Moderate	28000000	358994850	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3750
97	Mild	Mild	Mild	Mild	None	33000000	225097437	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3378
143	None	Moderate	Mild	Mild	Moderate	200000000	726229501	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	526
131	None	Mild	Mild	Mild	Mild	100000000	347512318	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2453
124	None	Moderate	Moderate	Mild	Moderate	85000000	315156409	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1474
129	Mild	Moderate	Mild	Mild	Moderate	230000000	794881442	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	789
125	None	Mild	Mild	Mild	Moderate	170000000	400063852	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3618
130	None	None	None	None	Mild	130000000	349546142	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2602
136	Mild	Moderate	Moderate	Mild	Moderate	63000000	467222728	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1395
110	None	Moderate	Mild	Mild	Moderate	38000000	252276927	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1768
88	None	Mild	None	Mild	Moderate	130000000	448191819	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3301
130	None	Severe	Moderate	Mild	Severe	75000000	327281779	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	971
135	Mild	Mild	Mild	Mild	Moderate	58000000	316791257	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1329
113	Moderate	Mild	Moderate	Moderate	Mild	45000000	306776732	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3682
146	None	Mild	Mild	Mild	Mild	25000000	216639112	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1652
89	None	Mild	None	None	Mild	80000000	475186706	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2513
127	None	None	Mild	Mild	Mild	25000000	235956898	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	2433
125	Moderate	Mild	Severe	Mild	None	32500000	288383523	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1254
106	Mild	Moderate	Mild	Mild	Moderate	200000000	589580482	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2330
100	Mild	Mild	Moderate	Mild	Mild		253625427	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2533
118	None	Moderate	Moderate	None	Moderate	185000000	566652812	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	555
102	Mild	None	Mild	Mild	Mild	11000000	167780960	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	4000
149	Severe	Severe	Severe	Mild	Severe	61000000	369330363	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	2997
97	None	Mild	None	None	Mild	80000000	528583774	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2513
144	Moderate	Moderate	Mild	Mild	Moderate	150000000	616502912	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1501
108	Mild	Mild	Moderate	Mild	None	55000000	330444045	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2304
125	Severe	Moderate	Moderate	Mild	Moderate	40000000	569651467	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	4000
158	Mild	Moderate	Moderate	Mild	Severe	200000000	791217826	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2769
143	Mild	Moderate	Mild	Mild	Moderate	48000000	390493908	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2345
130	None	Mild	Moderate	Mild	Mild	40000000	311605581	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2207
90	None	Mild	None	None	Moderate	150000000	665692281	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	776
131	Mild	Severe	Mild	Moderate	Severe	87000000	351692268	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1510
156	Moderate	Moderate	Mild	None	Moderate	200000000	402064899	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2227
141	Moderate	Mild	Mild	Mild	Mild	52000000	352114312	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1200
108	Mild	Mild	Mild	Mild	None	40000000	317375031	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1942
117	None	None	Mild	Mild	Mild	55000000	307127625	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2860
93	Mild	Mild	Moderate	Mild	None	34200000	234801895	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3255
106	Mild	Moderate	Mild	None	Mild	125000000	493214993	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1406
172	None	None	None	Mild	Mild	8200000	159428329	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2583
92	Mild	Mild	Mild	None	Mild	74000000	325186032	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3169
126	Mild	Moderate	Mild	Mild	Moderate	80000000	266915287	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1363
165	Moderate	Severe	Severe	Mild	Severe	100000000	426074373	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1620
95	None	Mild	None	Mild	Mild	120000000	363258859	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3516
110	None	Mild	None	None	Mild	85000000	407810120	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1951
123	None	Moderate	Moderate	None	Moderate	120000000	415484914	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2306
102	Mild	Mild	Mild	Mild	None	80000000	271457301	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1549
90	Mild	Mild	Moderate	Mild	None	23000000	185991646	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2484
88	None	Mild	None	None	Mild	95000000	877244782	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2205
147	Severe	Moderate	Severe	Moderate	Moderate	28000000	201634991	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	4000
133	Moderate	Moderate	Mild	Mild	Moderate	142000000	431971116	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2677
163	Mild	Moderate	Mild	Mild	Moderate	250000000	774153007	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2536
90	Mild	Mild	Mild	Mild	Mild	75000000	374583879	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1351
104	None	Mild	None	None	Mild	129000000	524580403	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2609
97	None	Moderate	Mild	None	Severe		297372261	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	2370
129	Mild	Mild	Moderate	Mild	Mild	5500000	156000000	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3233
117	Mild	Moderate	Severe	Moderate	Mild	43000000	229930771	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3228
134	None	Moderate	None	Mild	Moderate	200000000	654855901	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2421
106	Mild	Severe	Moderate	Mild	Severe	10000000	255614941	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	3170
119	None	Severe	Moderate	Mild	Severe	95000000	384919389	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	3267
86	None	Mild	Mild	None	Mild	80000000	430051293	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2137
122	None	Moderate	Mild	Mild	Moderate	185000000	343471816	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1736
154	Mild	Moderate	Moderate	Mild	Moderate	42000000	270248367	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	2780
113	Moderate	Moderate	Moderate	Mild	Mild	82000000	191466556	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2550
104	Mild	Moderate	Mild	Mild	Moderate	75000000	296339528	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	863
88	Severe	Severe	Severe	Moderate	Moderate	19000000	278019771	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3476
119	Moderate	Moderate	Moderate	Mild	Moderate	14000000	320145693	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	2863
104	Mild	Mild	Mild	Moderate	Moderate	70000000	329803958	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3725
130	Mild	Moderate	Mild	Mild	Moderate	100000000	291420351	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	2020
144	Mild	Moderate	Mild	Mild	Moderate	178000000	543934105	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1325
127	Mild	Moderate	Mild	Mild	Moderate	170000000	396592829	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	982
124	Mild	Moderate	Mild	Mild	Moderate	80000000	415933406	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3377
114	None	Moderate	Mild	None	Moderate	110000000	474009154	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2342
107	Mild	Moderate	Moderate	Mild	Mild	85000000	360366870	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	836
83	Mild	Mild	None	None	Mild	80000000	339795890	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1707
106	Mild	Mild	Mild	Mild	Moderate	100000000	333535934	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3013
